"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: SCBIBlank4_1.raw (F34)"	"Area: SERCBLANK_2.raw (F35)"	"Area: TRB00001_Blank_1.raw (F36)"	"Area: UMB00001_Blank_1.raw (F37)"	"Area: SB00114_QUERRU_actual.raw (F1)"	"Area: SB00115_QUERRU.raw (F2)"	"Area: SB00116_QUERRU.raw (F3)"	"Area: SB00117_QUERRU.raw (F4)"	"Area: SB00119_QUERRU.raw (F5)"	"Area: SB00121_QUERRU.raw (F6)"	"Area: SB00124_QUERRU.raw (F7)"	"Area: SB00207_QUERRU.raw (F8)"	"Area: SB00232_QUERRU.raw (F9)"	"Area: SBP00000_QUERRU.raw (F10)"	"Area: SR00147_QUERRU.raw (F11)"	"Area: SR00155_QUERRU.raw (F12)"	"Area: SR00161_QUERRU.raw (F13)"	"Area: SR00165_QUERRU.raw (F14)"	"Area: SRP00001_QUERRU.raw (F15)"	"Area: TR00015_QUERRU.raw (F16)"	"Area: TR00018_QUERRU.raw (F17)"	"Area: TR00022_QUERRU.raw (F18)"	"Area: TR00023_QUERRU.raw (F19)"	"Area: TR00024_QUERRU.raw (F20)"	"Area: TRP00001_QUERRU.raw (F21)"	"Area: UM00000_QUERRU.raw (F22)"	"Area: UM00009_QUERRU.raw (F23)"	"Area: UM00010_QUERRU.raw (F24)"	"Area: UM00033_QUERRU.raw (F25)"	"Area: UM00034_QUERRU.raw (F26)"	"Area: UM00036_QUERRU.raw (F27)"	"Area: UM00057_QUERRU.raw (F28)"	"Area: UM00079_QUERRU.raw (F29)"	"Area: UM00094_QUERRU.raw (F30)"	"Area: UM00117_QUERRU.raw (F31)"	"Area: UM00121_QUERRU.raw (F32)"	"Area: UMP0001_QUERRU.raw (F33)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"5236"	"Cinnamic acid"	"C9 H8 O2"	"Full match"	"No results"	"Full match"	"Full match"	""	"148.05248"	"12.690"	"9038337.84083284"	"5"	"0"	"5"	"Superpathway of scopolin and esculin biosynthesis;Other"	""	""	"PreferredDDA"	"347722.293975985"	"341711.234673378"	"124813.544283353"	"648709.515524194"	"1177761.25963109"	"1657426.01785147"	"1302303.57390007"	"2877594.21809705"	"1089748.95340668"	"797301.401003616"	"1968538.38900713"	"3692397.68863581"	"4206120.99507055"	"2576727.25786361"	"305929.282423094"	"1066916.00376458"	"669831.789033294"	"564664.24834128"	"1226148.49845354"	"2912794.04784178"	"1177092.20789739"	"3737198.59190475"	"346163.247383037"	"605972.141410199"	"3309958.09025588"	"5019170.24593533"	"4929059.00517969"	"2878841.84122776"	"5300830.23429643"	"9038337.84083284"	"3413473.07852622"	"752387.09806865"	"3151679.23107918"	"1901252.47178406"	"1238273.84741466"	"1673512.4183021"	"5019170.24593533"	"344716.764324681"	"1901252.47178406"	"58.8580012086628"	"77.5796134757038"	"5.515"	"2.46"	"0.00803912411120277"	"0.0143653113657812"
"5789"	"L-(+)-Valine"	"C5 H11 N O2"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"117.07892"	"21.513"	"8999468.73284686"	"8"	"0"	"8"	"Superpathway of indole-3-acetate conjugate biosynthesis;Other"	""	""	"NoMSn"	"30065.6263939136"	"33996.5267838786"	"28748.3018826231"	"24051.5920015939"	"2363534.87077599"	"63138.7954525252"	"108299.446054877"	"78663.3990792742"	"59611.1596403374"	"62956.6559396567"	"74596.0356235761"	"75986.310745289"	"3323350.39955306"	"47710.3260435195"	"29691.3532099148"	"30640.7366814798"	"76027.0239113243"	"26003.4016024607"	"39288.8255780021"	"30042.7588535191"	"30434.443163852"	"29846.8307424999"	"32418.7851143049"	"30690.4847667164"	"104725.600188608"	"73791.9615274494"	"6782862.7737224"	"8296612.78624328"	"36993.2571039009"	"8025611.01107763"	"7170153.85134037"	"7683952.86566237"	"8999468.73284686"	"58879.4003085143"	"8768249.0158081"	"67555.0569252321"	"73791.9615274494"	"29406.9641382683"	"73791.9615274494"	"14.0385310468688"	"172.650941069832"	"2.509"	"1.33"	"3.55237556044668E-05"	"0.000102066585902489"
"5351"	"trans-2-Aminomethyl-1-cyclohexanol"	"C7 H15 N O"	"Full match"	"Full match"	"No results"	"No results"	""	"129.11548"	"11.467"	"8742235.57136814"	"0"	"1"	"0"	""	"60.2"	""	"PreferredDDA"	"28813.5087009328"	"80369.0942425296"	"25968.1814486366"	"34628.3363071992"	"6532122.53135314"	"3948030.05843581"	"1784736.97392049"	"2613677.03898583"	"3072306.37801844"	"8742235.57136814"	"6594268.15060126"	"4433208.26122829"	"3536955.14514742"	"4416631.01737734"	"23331.9954939724"	"22443.7740669322"	"473650.26221282"	"26369.9656618465"	"326302.113990315"	"41181.1406364487"	"80934.8892262994"	"33394.3165453136"	"56089.1067017878"	"43714.1970067438"	"98527.2329532629"	"94790.6199807395"	"65019.8659932621"	"78093.9514942437"	"91714.0896367971"	"90382.5032789909"	"99224.5865891249"	"92165.5825441743"	"87421.7041641367"	"127217.491129184"	"127408.649115951"	"80279.61808262"	"94790.6199807395"	"31720.922504066"	"94790.6199807395"	"60.1686928462023"	"162.893147596619"	"2.988"	"1.58"	"0.000306706235417719"	"0.000715001991050513"
"5364"	"17alpha-Methyltestosterone"	"C20 H30 O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"302.22452"	"16.188"	"8705938.46121039"	"17"	"0"	"5"	"Other"	""	""	"OtherDDA"	"247489.94452412"	"159588.533155857"	"188084.989469582"	"8705938.46121039"	"183594.524305971"	"266407.45109903"	"179927.463656359"	"187845.242242461"	"274536.845326261"	"268600.442501712"	"184548.787494442"	"198369.339301173"	"200918.468703366"	"637611.403829334"	"248637.219359362"	"381296.069892922"	"261061.064635766"	"398989.371791521"	"744273.662380383"	"273559.325353867"	"184398.523298328"	"248486.480467435"	"207282.69748986"	"222861.749730003"	"735854.487920144"	"6201721.50554309"	"3894269.85406341"	"4664193.40695925"	"2585623.66052633"	"2050008.14505126"	"1714737.38597898"	"2184146.49776782"	"2535503.59565014"	"1168809.14992592"	"1491600.17976065"	"3173070.37868286"	"6201721.50554309"	"217787.466996851"	"381296.069892922"	"182.943180555465"	"128.561489814864"	"1.751"	"0.81"	"0.824867825831369"	"0.887244121626257"
"5927"	"Alpha-Linolenic acid"	"C18 H30 O2"	"Full match"	"No results"	"Full match"	"Full match"	""	"278.22461"	"13.258"	"8685020.0570607"	"1"	"0"	"1"	"Other"	""	""	"PreferredDDA"	"1211180.02198351"	"236400.197400214"	"225798.235771672"	"271098.127219724"	"785984.921283049"	"307175.941264951"	"1077165.09495519"	"1126536.50545726"	"1448888.33633988"	"924900.102273031"	"1234151.14909945"	"1976105.28739473"	"1049414.99088614"	"2145213.21671941"	"1066319.24702748"	"1195645.6978988"	"727987.230176014"	"799900.392909114"	"384089.010301941"	"493534.591309222"	"699926.174581667"	"480263.186586327"	"941854.814746448"	"770863.388374785"	"1531361.16541033"	"7390318.10290646"	"3812058.76036832"	"3312325.26178982"	"3400086.06257164"	"4617841.13692794"	"2685906.58626609"	"4267529.12520595"	"4249582.71238557"	"3708909.37738976"	"8685020.0570607"	"7367377.04730108"	"7390318.10290646"	"253749.162309969"	"1234151.14909945"	"99.5148844068419"	"94.436419791767"	"4.864"	"2.28"	"0.0250051807888904"	"0.0417170237220758"
"8089"	"Betulinicaldehyde"	"C30 H48 O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"440.36553"	"16.455"	"8545532.08364159"	"7"	"0"	"4"	"Plant sterol biosynthesis;Superpathway of cholesterol biosynthesis;Cholesterol biosynthesis I;Cholesterol biosynthesis III (via desmosterol)"	""	""	"NoMSn"	"81091.8520641874"	"45491.4049204735"	"76096.8476283516"	"90244.6576725419"	"79772.0900861104"	"73515.8329330302"	"169828.876104707"	"724806.865659029"	"78243.8825567267"	"1287351.95896925"	"351690.138358468"	"92523.116871903"	"1072282.03902621"	"171178.943534616"	"259873.522323862"	"3200955.19008028"	"2681938.8925566"	"130990.980755113"	"383367.282962913"	"74576.7874686648"	"69801.3062682207"	"73018.3305099756"	"75885.6599001721"	"82889.5373452502"	"293917.554679065"	"839606.119619991"	"1368684.72082635"	"1079314.66236944"	"8545532.08364159"	"2080991.34553566"	"4293011.59386435"	"1767528.36005504"	"330481.881364755"	"1280625.82330239"	"1086548.15085444"	"2100561.01448462"	"839606.119619991"	"78594.3498462695"	"383367.282962913"	"26.4899866673308"	"149.783077309739"	"4.878"	"2.29"	"1.39591478830928E-06"	"5.49850994769788E-06"
"5428"	"14-Methyl-13-vinylpodocarpane"	"C20 H34"	"Full match"	"No results"	"No results"	"Full match"	""	"274.26603"	"16.804"	"8518869.66748501"	"1"	"0"	"0"	""	""	""	"NoMSn"	"312694.491159054"	"131181.598423105"	"64242.8166320246"	"2540945.68548359"	"97627.7566444715"	"247914.984914628"	"266244.502014356"	"652569.656186673"	"674540.181842178"	"240289.415000062"	"1106070.74669871"	"458493.918012342"	"1477419.23168748"	"3120425.58957244"	"2210074.21650406"	"3319456.64363913"	"2819856.52325182"	"3233991.62144854"	"1761803.69898868"	"66711.9172923003"	"59521.7561092555"	"83643.9688076644"	"61679.4857280623"	"75246.1404811137"	"1083622.19294364"	"4907815.37813152"	"2414854.70755131"	"1729432.56855088"	"5989241.40578757"	"3453371.21243851"	"8127491.74535756"	"7834941.33116271"	"6481188.08735948"	"4625907.41519146"	"8518869.66748501"	"5238296.14809174"	"4907815.37813152"	"221938.04479108"	"1761803.69898868"	"156.168928202046"	"98.4986454510388"	"7.938"	"2.99"	"0.183428854896628"	"0.258202296189902"
"5429"	"Linamarin"	"C10 H17 N O6"	"Full match"	"No results"	"Full match"	"Full match"	""	"247.10546"	"0.758"	"8517248.76029987"	"1"	"0"	"1"	"Other"	""	""	"NoMSn"	"13008.8952015534"	"14675.9714274665"	"12679.5276200389"	"5309.74278248362"	"2391138.53449265"	"8517248.76029987"	"950766.846954011"	"1043683.91898971"	"1202153.81028679"	"1326940.82783161"	"1286046.22010895"	"1356260.84119354"	"2076818.87550425"	"1727038.35510038"	"946832.003415335"	"976271.294678381"	"941122.732376555"	"1096379.73154476"	"2303161.81449998"	"4732134.97223931"	"8256215.64982104"	"4003192.62919018"	"3058404.99010653"	"4246277.63096404"	"6609008.09943225"	"1175054.21234572"	"311627.178711154"	"848313.028515427"	"479352.526821439"	"673518.255972919"	"708290.360051648"	"2267248.17443091"	"66727.5043960137"	"2182942.08449869"	"1042669.24291471"	"86759.0381534031"	"1175054.21234572"	"12844.2114107962"	"1202153.81028679"	"36.4778551217436"	"101.341510164018"	"93.595"	"6.55"	"3.0506881446597E-07"	"1.36508055048177E-06"
"5440"	"N,N-Dimethyldecylamine N-oxide"	"C12 H27 N O"	"Full match"	"Full match"	"No results"	"No results"	""	"201.20935"	"10.619"	"8493453.92285151"	"0"	"1"	"0"	""	"85.0"	""	"PreferredDDA"	"4890837.55238333"	"3084072.74921945"	"2762233.08249911"	"3441799.22066132"	"5810512.81431843"	"5737826.96484595"	"5990326.10106158"	"6061805.44350105"	"4100389.16600502"	"6313425.58600002"	"5702244.66711231"	"6470784.857636"	"7287335.39509133"	"5570452.17524541"	"3210797.90140735"	"3009626.19249347"	"3027886.57412717"	"3004219.81499808"	"2594201.670275"	"2806154.50995823"	"3192688.29017368"	"3104379.63048104"	"2951877.99509478"	"2749668.36064985"	"2618995.29201128"	"8210871.58458071"	"8493453.92285151"	"8399477.03120201"	"7727845.49778534"	"8062946.44389559"	"7089645.38648088"	"5097323.21745581"	"7566462.65898808"	"6424953.19139695"	"6817449.15927277"	"6940405.70311458"	"8210871.58458071"	"3262935.98494039"	"5810512.81431843"	"26.4997180158266"	"37.6645929642076"	"1.781"	"0.83"	"0.0434869967731005"	"0.0700273374785223"
"5494"	"L-(+)-Leucine"	"C6 H13 N O2"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"131.09457"	"1.141"	"8381889.47481855"	"8"	"0"	"6"	"Superpathway of L-threonine metabolism;Superpathway of indole-3-acetate conjugate biosynthesis;Other"	""	""	"NoMSn"	"95223.2922059254"	"89986.7391774448"	"21064.2343605323"	"35988.2095562745"	"1694543.68829044"	"4479682.60472835"	"1823458.45230225"	"1818273.31650057"	"4428848.77774291"	"5520553.46015958"	"1912895.40902851"	"3914386.04200948"	"2889387.32045602"	"2706647.55206225"	"2023092.73020847"	"1108988.52443336"	"1563747.89039885"	"2725837.14716383"	"275651.054537864"	"7584425.13264741"	"8381889.47481855"	"4951929.19544119"	"7142698.77634207"	"5165738.59749166"	"2939630.26969811"	"267951.275188021"	"423274.93372607"	"350976.645928119"	"294602.766321612"	"797697.832321493"	"562592.394729405"	"1493131.62397556"	"668356.154000863"	"700101.403966684"	"792167.186624525"	"330061.442906497"	"267951.275188021"	"62987.4743668597"	"1818273.31650057"	"62.0073537974068"	"92.7186930849962"	"28.867"	"4.85"	"0.000523864951156631"	"0.00115900913819064"
"5495"	"(E)-cinnamyl acetate"	"C11 H12 O2"	"Full match"	"No results"	"No results"	"Full match"	""	"176.08373"	"8.343"	"8380719.36806647"	"1"	"0"	"0"	""	""	""	"NoMSn"	"102401.829894893"	"12768.8130312992"	"73010.6148097909"	"69614.2297205448"	"24383.9404076819"	"49358.8872411372"	"105195.299694091"	"153376.419429843"	"2449191.33934426"	"281290.438556768"	"7852931.47270972"	"81521.006923799"	"4760343.89040892"	"1438956.5570752"	"4341591.44981954"	"4713747.6753263"	"3678412.47593077"	"56864.7418627372"	"8380719.36806647"	"133709.460338597"	"4362373.20290865"	"3290282.52887273"	"3533441.06026921"	"569428.470296826"	"3550047.53910218"	"192142.103113307"	"44546.6728156233"	"50142.7850167077"	"219158.068997265"	"158692.038453772"	"206167.273716076"	"183374.443656654"	"251131.092915479"	"2401934.82011144"	"165889.05500618"	"201613.866447401"	"192142.103113307"	"71312.4222651679"	"219158.068997265"	"58.1338442165108"	"133.481785287768"	"3.073"	"1.62"	"0.00649007336952253"	"0.0117620484220149"
"5497"	"Paracetamol"	"C8 H9 N O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"151.06341"	"0.838"	"8376109.16435714"	"8"	"0"	"2"	"Other"	""	""	"NoMSn"	"102600.691143991"	"55456.6873766248"	"13753.8268919318"	"45554.5837345445"	"1552763.8562833"	"1463539.72232182"	"1445751.32461736"	"1838807.11872283"	"1294435.24991819"	"3235407.62570045"	"1839702.19397589"	"4922971.28584548"	"8376109.16435714"	"2597268.32330394"	"1046932.94062915"	"367558.775002985"	"498386.526280143"	"2445127.74708131"	"2012249.29570516"	"540679.518283313"	"821582.462894451"	"214078.350043056"	"567170.535706437"	"536014.090054612"	"1170082.7413352"	"134938.45301017"	"196590.660359502"	"251415.259861259"	"88407.6470944766"	"158635.980280257"	"197013.796539564"	"409354.42979175"	"267676.232393378"	"551393.297847742"	"325180.095962471"	"638715.610413478"	"134938.45301017"	"50505.6355555846"	"567170.535706437"	"67.6535936469049"	"130.335353164737"	"11.230"	"3.49"	"0.00283139198313146"	"0.00545375502791092"
"7081"	".alpha.-Aminoadipic acid"	"C6 H11 N O4"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"161.06877"	"0.792"	"8246941.52284588"	"3"	"0"	"10"	"Other"	""	""	"NoMSn"	"8350.54893145686"	"12791.0669307051"	"8644.38130703501"	"3966.39751396118"	"2215360.0440647"	"3840528.21562771"	"5515300.60932415"	"3126972.0575406"	"190128.672723023"	"380368.475699101"	"5775914.05294666"	"8246941.52284588"	"2247441.19383544"	"3395393.3645187"	"220801.934222973"	"1770052.23044155"	"2159187.69233847"	"103146.384539447"	"326533.610971502"	"627524.719362818"	"698720.259065312"	"2244132.38942635"	"1100507.21419718"	"454942.128970924"	"1567686.14223903"	"71249.987986077"	"344021.322979998"	"79846.9023830046"	"63278.8640241082"	"233705.745726789"	"354991.055589205"	"101714.410781309"	"48974.5800251648"	"133737.608384558"	"87289.828494678"	"104099.073681278"	"71249.987986077"	"8497.46511924593"	"380368.475699101"	"42.7265030947789"	"137.014971014664"	"44.763"	"5.48"	"3.01641906314934E-08"	"1.69378487828582E-07"
"5567"	"7-Dehydrodesmosterol"	"C27 H42 O"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"382.32350"	"17.730"	"8224367.18855312"	"5"	"0"	"4"	"Superpathway of cholesterol biosynthesis;Cholesterol biosynthesis I;Cholesterol biosynthesis III (via desmosterol);Other"	""	""	"PreferredDDA"	"218512.174901608"	"168303.04784283"	"251907.432874624"	"8224367.18855312"	"278312.241157956"	"369583.076976399"	"549626.62421421"	"672172.33935706"	"405298.565015282"	"258813.935091196"	"1149171.61479244"	"593914.416562743"	"1345203.9444412"	"1791124.55073431"	"1087672.30891574"	"1264956.38868103"	"1338212.23021769"	"1385566.24351278"	"523008.27739361"	"236862.035095112"	"251775.587963673"	"239564.333178641"	"243703.077721658"	"258382.623247623"	"1444767.70347082"	"2281617.55238738"	"3677278.26110093"	"2810788.75601233"	"1191770.32629688"	"1522272.51853827"	"1985180.1980122"	"1569237.97219575"	"1196594.49864022"	"1425474.56662385"	"1468611.60368146"	"814263.10948326"	"2281617.55238738"	"235209.803888116"	"1191770.32629688"	"180.789194594799"	"71.7625595821205"	"5.067"	"2.34"	"0.631490652834519"	"0.737072009160218"
"5611"	"5-Hydroxy-3-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl hexopyranoside"	"C21 H20 O10"	"Full match"	"No results"	"Partial match"	"Full match"	""	"432.10583"	"7.938"	"8118621.56489838"	"14"	"0"	"1"	"Superpathway of flavones and derivatives biosynthesis"	""	""	"NoMSn"	"32249.2199007674"	"24946.9331307173"	"30469.2174251368"	"24391.4643365545"	"50455.8870395363"	"34436.086257363"	"137032.670825799"	"60651.3118747287"	"1936441.79024279"	"8118621.56489838"	"93662.1882507342"	"1251067.22487918"	"45201.9126856816"	"140463.370816178"	"44389.7956559314"	"35085.7087095011"	"34952.8994362641"	"52215.0684077719"	"128738.918454762"	"142945.817509818"	"224516.986519791"	"467882.390475299"	"353249.28830939"	"111155.99616567"	"309552.084889316"	"73482.7212849639"	"33586.2701925917"	"65789.0929491995"	"47908.4586985558"	"83071.2431436989"	"38943.1221081945"	"69901.5070894222"	"63643.6461808356"	"57143.6411898276"	"89824.985892024"	"61650.5690284853"	"73482.7212849639"	"27708.075277927"	"73482.7212849639"	"14.052817611945"	"324.864305335487"	"2.652"	"1.41"	"6.93866505745731E-07"	"2.90714871750401E-06"
"5642"	"4a-Carboxy-4ß-methyl-5a-cholesta-8-en-3ß-ol"	"C29 H48 O3"	"Full match"	"No results"	"Full match"	"No results"	""	"444.36000"	"18.196"	"8037085.60391102"	"0"	"0"	"2"	"Superpathway of cholesterol biosynthesis;Other"	""	""	"PreferredDDA"	"117423.015339651"	"66978.5774746744"	"110852.019949027"	"366312.263503079"	"98625.8310135486"	"98747.0645423039"	"410073.464166474"	"355670.529468867"	"105976.665178059"	"99449.9016341295"	"311687.283932285"	"266408.174170284"	"801533.609470535"	"3020613.46111507"	"6424322.71279464"	"4913167.80899724"	"3139522.65392363"	"3947669.14013695"	"168869.342363339"	"99157.5995043393"	"88460.1423355838"	"154224.987662933"	"154209.934333674"	"122092.022115667"	"2422551.24432454"	"7036107.93168561"	"1116976.38876699"	"480870.507861151"	"1246528.01744322"	"363480.61229841"	"2017685.7759057"	"2434396.55943534"	"2504627.48814875"	"798530.087255676"	"8037085.60391102"	"287958.64629262"	"7036107.93168561"	"114137.517644339"	"480870.507861151"	"82.1118367204375"	"129.127879702656"	"4.213"	"2.07"	"0.0081485580678037"	"0.014543254786068"
"5648"	"13-apo-beta-carotenone"	"C18 H26 O"	"Full match"	"No results"	"No results"	"Full match"	""	"258.19814"	"15.620"	"8024740.70419461"	"2"	"0"	"0"	""	""	""	"NoMSn"	"186754.52868744"	"104291.333120477"	"138472.854297725"	"189805.982599212"	"169392.681492649"	"156442.04582027"	"174748.233229358"	"288691.484356689"	"384836.836087587"	"142247.416381861"	"668164.116720802"	"213763.149184457"	"1898565.14136516"	"1644195.17916847"	"1592818.60583917"	"2982462.48787297"	"5135571.67728563"	"8024740.70419461"	"3751596.54424097"	"143492.98349229"	"149447.266195967"	"164316.451823003"	"145758.86877576"	"149853.538818497"	"1630174.64599092"	"3816056.50162796"	"989791.652601889"	"462757.048446324"	"895155.28844995"	"984081.21505373"	"1259430.84051952"	"2012474.31011304"	"847891.166357981"	"2199260.11120357"	"1413199.40456346"	"945925.96903457"	"3816056.50162796"	"162613.691492582"	"945925.96903457"	"26.5360776464588"	"117.75453470731"	"5.817"	"2.54"	"2.80956505467237E-06"	"1.03932782473594E-05"
"5672"	"Stearic acid"	"C18 H36 O2"	"Full match"	"Full match"	"Full match"	"Full match"	""	"284.27181"	"16.995"	"7981468.50389657"	"2"	"1"	"1"	"Other"	"81.2"	""	"PreferredDDA"	"107102.391349164"	"59283.9844862801"	"92247.4063154421"	"7981468.50389657"	"85440.4188343481"	"87384.3131604638"	"83407.7297521607"	"91026.682071873"	"88180.1272931859"	"85074.8314754413"	"103496.461860779"	"92518.4679896705"	"92939.0878440863"	"222199.626981849"	"89258.5736594635"	"116294.278108583"	"105042.537124777"	"120587.077319565"	"193339.839661626"	"94464.1383962495"	"90578.4692591967"	"88894.2358622471"	"90676.4745729499"	"96410.1137799211"	"188624.528272901"	"1711285.1764203"	"1568424.57291805"	"1121877.96237797"	"1348647.69635999"	"1245222.04492325"	"1584996.32743078"	"1799484.86366005"	"919444.856034968"	"1467835.22860751"	"877849.893784914"	"1253273.09041305"	"1711285.1764203"	"99674.898832303"	"116294.278108583"	"191.632533728962"	"113.228714082373"	"1.167"	"0.22"	"0.990426756973205"	"0.995049518966079"
"5694"	"VERNOLIC ACID, CIS-(-)-"	"C18 H32 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"296.23516"	"12.025"	"7918297.85073728"	"1"	"0"	"0"	""	""	""	"NoMSn"	"182512.059072819"	"96397.1826789852"	"51569.8975328299"	"124418.767292675"	"1340390.74598001"	"1124289.68278573"	"1322655.73363381"	"1131411.42714018"	"789906.716010658"	"505122.928185332"	"1399379.00837438"	"1589010.18050459"	"309595.672983389"	"1258927.15766096"	"276304.561550345"	"378418.27876663"	"263301.009168082"	"138915.666113173"	"1338813.25098168"	"387584.408190814"	"541641.927015373"	"588774.82402297"	"787189.594192566"	"1013851.27130863"	"888164.552053009"	"3372656.13207139"	"1774753.06403303"	"1930871.17446941"	"1161433.29884437"	"817890.170826971"	"716243.355498662"	"2390334.07180656"	"5473958.00851038"	"3029250.7899375"	"7918297.85073728"	"2966265.74300421"	"3372656.13207139"	"110407.97498583"	"1131411.42714018"	"48.1877225658435"	"102.287443058082"	"10.248"	"3.36"	"0.000433684241291704"	"0.00097813263065398"
"5805"	"Dodecyltrimethylammonium"	"C15 H33 N"	"Full match"	"Full match"	"No results"	"No results"	""	"227.26118"	"11.948"	"7910134.02717697"	"0"	"1"	"0"	""	"80.7"	""	"PreferredDDA"	"1613199.34973662"	"1198255.59896185"	"1199535.4881295"	"3940168.69727643"	"1833488.86467106"	"2113783.5746821"	"1636229.59857386"	"2003428.33151715"	"2193631.8093012"	"1933421.19551787"	"2076194.80709669"	"1738642.56618574"	"1566434.00590149"	"2044547.84904417"	"1077567.9217493"	"1130421.7536696"	"1092652.65221989"	"1106175.05513778"	"2006104.47956837"	"1150449.3053614"	"1315700.43955754"	"1109679.97497031"	"1369344.47140576"	"1101669.1430015"	"1250324.01689336"	"7647108.82571059"	"7287024.95668596"	"5488764.51657003"	"4802037.84409087"	"7584526.72981635"	"7910134.02717697"	"7497955.80196751"	"6596816.74617355"	"6599302.77904002"	"6439736.92454398"	"6251278.90303603"	"7647108.82571059"	"1406367.41893306"	"2006104.47956837"	"66.2120993359602"	"76.1933381695335"	"1.426"	"0.51"	"0.257792713865962"	"0.348901535192968"
"5708"	"(2S,5R,6R,11S)-11-Hydroxy-2-(2-hydroxy-2-propanyl)-5,9-dimethyl-1-oxaspiro[5.5]undec-9-en-8-one"	"C15 H24 O4"	"Full match"	"No results"	"Partial match"	"Full match"	""	"268.16723"	"16.284"	"7884294.08479599"	"3"	"0"	"1"	"Other"	""	""	"NoMSn"	"54850.978769867"	"29355.4658313988"	"46715.8091004643"	"57622.0933282577"	"46278.6152417362"	"45677.343419535"	"127948.629676806"	"658433.995219901"	"143330.378532598"	"79601.0474635958"	"1071958.65945555"	"252457.749207147"	"1513975.45032801"	"3067568.46100608"	"4399570.17658066"	"3954024.97521702"	"4517015.43991721"	"7884294.08479599"	"856896.076429557"	"42626.6955061899"	"41063.8944487309"	"43293.4127062343"	"47361.7169880147"	"57248.4274606976"	"1013179.86158302"	"691193.558675023"	"227460.778145687"	"191961.206552625"	"717265.931926183"	"970716.525911063"	"2786575.98510103"	"653945.245811514"	"211036.235342377"	"941333.877714216"	"316227.992466016"	"253781.3150713"	"691193.558675023"	"50783.3939351656"	"653945.245811514"	"26.9970273917149"	"151.122187412906"	"12.877"	"3.69"	"1.90634995751974E-07"	"8.93261122952106E-07"
